Time (UTC),Conversation ID,Message ID,Sender Name,Message Content,is_follow_up,is_follow_up_unmapped,main_use_case,sub_use_case,classification_reason
14-05-2026 02:43:02,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ5VDX9QX7SF5B9TS9Q6X43,FCI,Ông Phạm Đức Thắng là ai?,False,False,Ngoài phạm vi (Từ chối),Bộ/ngành khác,Không thuộc danh sách lãnh đạo Bộ Tài chính hiện hành
14-05-2026 02:43:07,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ5VDYD50PH3Y2GFA4KMPDY,,"Ông Phạm Đức Thắng hiện là Vụ trưởng Vụ Tổ chức cán bộ thuộc Bộ Tài chính.

---
**Nguồn tham khảo:**
1. [Vụ Tổ chức cán bộ](https://mof.gov.vn/bo-tai-chinh/btcvn/vu-to-chuc-can-bo)

---
Bạn có muốn biết thêm thông tin liên hệ của Vụ Tổ chức cán bộ không?",False,False,,,
14-05-2026 02:43:15,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ5VTX4K27683X648RXWVA1,FCI,Thủ tục nộp thuế,False,False,Tra cứu TTHC,,Hỏi quy trình thủ tục hành chính liên quan thuế
14-05-2026 02:43:26,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ5VTXXXX9CJJE5YMASVW0Q,,"Dựa trên các tài liệu được cung cấp, thủ tục nộp thuế có thể được thực hiện qua nhiều hình thức và đối tượng khác nhau như sau:

### 1. Các hình thức và địa điểm nộp thuế
Người nộp thuế có thể lựa chọn các hình thức nộp tiền thuế vào ngân sách nhà nước theo quy định của Luật Quản lý thuế :
*   **Tại Kho bạc Nhà nước.**
*   **Tại cơ quan quản lý thuế** nơi tiếp nhận hồ sơ khai thuế.
*   **Thông qua tổ chức được cơ quan quản lý thuế ủy nhiệm thu thuế.**
*   **Thông qua ngân hàng thương mại, tổ chức tín dụng khác** và các tổ chức dịch vụ theo quy định của pháp luật.

### 2. Quy trình nộp thuế theo từng phương thức
#### a. Phương thức điện tử (Trực tuyến)
Đây là phương thức được khuyến khích nhằm hiện đại hóa và giảm thời gian xử lý.
*   **Qua Cổng Dịch vụ công Quốc gia:** Người nộp thuế đăng nhập, chọn chức năng “Thanh toán trực tuyến” > “Nộp thuế cá nhân/Trước bạ” > “Kê khai thuế cá nhân”.
*   **Quy trình chung:** Người nộp đăng nhập vào Cổng Dịch vụ công quốc gia hoặc ứng dụng thanh toán điện tử của cơ quan thu/ngân hàng/tổ chức trung gian thanh toán để lập chứng từ nộp ngân sách nhà nước.
*   **Thời gian xử lý:** Chậm nhất 05 phút kể từ khi nhận được chứng từ hợp lệ và tài khoản người nộp đủ điều kiện trích nợ.

#### b. Phương thức trực tiếp
*   **Tại quầy giao dịch ngân hàng phối hợp thu/ủy nhiệm thu:** Người nộp thuế lập bảng kê nộp thuế hoặc nộp bản quyết định/thông báo của cơ quan thuế gửi ngân hàng/kho bạc. Ngân hàng sẽ căn cứ thông tin để làm thủ tục thu thuế và cấp giấy nộp tiền vào ngân sách nhà nước.
*   **Tại các ngân hàng chưa phối hợp thu:** Người nộp thuế lập chứng từ nộp tiền theo mẫu của ngân hàng, ghi đầy đủ thông tin (tên, mã số thuế, tài khoản thu, nội dung nộp...).
*   **Thời gian xử lý:** Chậm nhất 30 phút kể từ khi cơ quan giải quyết thủ tục hành chính nhận được hồ sơ hợp lệ.

### 3. Lưu ý đối với hộ kinh doanh và cá nhân kinh doanh
*   **Các bước cơ bản:** (1) Kiểm tra tài khoản thuế điện tử; (2) Ghi chép sổ sách kế toán; (3) Thực hiện kê khai thuế theo kỳ; (4) Nộp thuế nếu phát sinh nghĩa vụ.
*   **Lưu ý về chuyển đổi phương pháp:** Từ ngày 01/01/2026, khi chuyển từ phương pháp khoán sang phương pháp kê khai, cơ quan thuế không sử dụng doanh thu khai thuế năm 2026 để xác định lại nghĩa vụ thuế các năm trước (trừ trường hợp có hành vi che giấu doanh thu).

---
**Nguồn tham khảo:**
1. [LUẬT QUẢN LÝ THUẾ](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/vVJNc4IwFPwr9eCRyQtEPo5IHUFRx-mUSi5O-JQWAraR1v76Bu2hF0s7TpvLy87b7NuXWUTRBlHO2iJnoqg5KyUOqb511nMnmAcAYI1U8BaT4Na3dVhhQAGiiMZcNGKHwjwRN3HNRcrFEF7YVuJTbRmPGP9ybXas2R-OQzjDbXlgkqkCtoYQmRY2sgQroyxLFGISS7FUjBXMUmKoBOsE1G5oExcJCn_Efujbgso2XDg2yPf0RHGmtksMH8AkUwCPjFdL11lj8LRPwjcaofRgXPTgSpNtkb6ie14_V_Lj7365ots7AV85oUde-1N5C66UnyGal3V0jnTxuN9TW-a2y-qbQJv_C25TVaZ2VJ6yxUQj4ax9Hy-Vrvj2YPABDhz4WA!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
2. [Hiện đại hóa, chuyển đổi số quản lý thuế giúp người nộp thuế nộp thuế mọi lúc, mọi nơi](https://thoibaotaichinhvietnam.vn/hien-dai-hoa-chuyen-doi-so-quan-ly-thue-giup-nguoi-nop-thue-nop-thue-moi-luc-moi-noi-190936.html)
3. [HƯỚNG DẪN NGƯỜI NỘP THUẾ ĐĂNG KÝ TÀI KHOẢN](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tVLLbsIwEPyVcsjR8iY2eRxDikgggFDVQHxBzpO0xAmtlT6-Hgd6pbRC7MGr1Y5nxtZghjeYCd5VJZdVI_hezTEzt95q5kWzCACcoQHBfBw9hq4JSx1whBlmqZCt3OG4zORD2giZC6nBO9-q-dQ7LhIuNOiSXXY-tzJVKzCQAYauQUYzVYWOzNwuELVtHXFCKDKddGiTwjKAQi_UplWG4z-h19ecM7WGC-X299kJ4k1cn1ohgE0nAAEdLRe-t9IhID-AXzhi5cG66ME38Lqr8g_8LJq3Wn320z-f6F9V0G9UuEJP7krvwI30U8zKfZOcY1y9HA7MVVnt8_kp8ea-YW3r2iZf6LWYjwmNp933aIH6FrqDwREMYWeX/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
4. [1. Thủ tục nộp tiền vào ngân sách nhà nước](https://vbpq.mof.gov.vn/Detail?contentType=LegalDocument&id=499207&tab=99)
5. [Thông tư số 84/2016/TT-BTC ngày 17/06/2016 của Bộ Tài chính hướng dẫn thủ tục thu nộp Ngân sách Nhà nước đối với các khoản thuế và thu nội địa](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/vVJNc4IwFPwr9cCRycPw5RGpIyjqOJ2i5MKEb1oJ0EZa_fUN2kMv1nacNpeXnbfZfS-ziKAtIox2ZU55WTO6Ezggemiv57Y_9wFgpA3BXUz8e8_SYaUA8hFBJGa84QUK8oTfxTXjKeMSvNJQ4FPtKIso-3JtCtq0-4MEZxjyomY530swBEWXQFcSSDDGchIZpqwapimPtCyVMY4yLY4zyHDc-zZxmaDgR-zNtUWIaMOFY4F4T04Ue2o5quEBmOoUwFXHq6VjrxVw8SfhG41AzGBcnMEZok1Xpm_okdUvlfj7h1-u6Fx1UG50uCKP_1R-BDfKzxDJd3V0TnX51LbEEtHt4_rO0fZfs9tUlYkP8nO2mGA1mHXH8VLui2cNBh-wWv9J/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
6. [“Đến tận nơi, gặp từng hộ” hỗ trợ hộ kinh doanh tuân thủ pháp luật thuế](https://thoibaotaichinhvietnam.vn/den-tan-noi-gap-tung-ho-ho-tro-ho-kinh-doanh-tuan-thu-phap-luat-thue-193956-193956.html)
7. [Triển khai Nghị định 68: Cơ quan thuế nêu những nội dung hộ kinh doanh cần lưu ý để tránh rủi ro về thuế](https://mof.gov.vn/tin-tuc-tai-chinh/thoi-su/trien-khai-nghi-dinh-68-co-quan-thue-neu-nhung-noi-dung-ho-kinh-doanh-can-luu-y-de-tranh-rui-ro-ve-thue)

---
Bạn có muốn tìm hiểu thêm về quy trình hoàn nộp thừa các loại thuế không?",False,False,,,
14-05-2026 02:44:06,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ5XC85W4SDV9A4FV2DJ3AF,FCI,Đăng ký người phụ thuộc như thế nào?,False,False,Tra cứu TTHC,,Hỏi thủ tục hành chính cụ thể về đăng ký người phụ thuộc
14-05-2026 02:44:18,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ5XCADFNYAPDE34CPSF51X,,"Việc đăng ký người phụ thuộc (NPT) giảm trừ gia cảnh đối với cá nhân có thu nhập từ tiền lương, tiền công (Mã thủ tục: 2.002229) được thực hiện theo các quy định sau:

### 1. Trình tự thực hiện
Tùy vào hình thức nộp thuế, việc đăng ký được chia thành hai trường hợp chính:

*   **Trường hợp 1: Đăng ký thông qua tổ chức, cá nhân trả thu nhập**
    *   Người nộp thuế lập hồ sơ đăng ký NPT lần đầu và gửi đến tổ chức, cá nhân trả thu nhập.
    *   **Thời hạn:** Chậm nhất là trước thời hạn khai thuế hoặc trước khi nộp hồ sơ quyết toán thuế của tổ chức, cá nhân trả thu nhập.
    *   Tổ chức, cá nhân trả thu nhập có trách nhiệm lưu giữ 01 bộ hồ sơ và nộp 01 bộ hồ sơ cho cơ quan thuế trực tiếp quản lý cùng thời điểm nộp tờ khai thuế TNCN.

*   **Trường hợp 2: Người nộp thuế trực tiếp khai thuế với cơ quan Thuế**
    *   Người nộp thuế nộp hồ sơ đăng ký NPT trực tiếp cho cơ quan Thuế trực tiếp quản lý.
    *   **Thời hạn:** Cùng thời điểm nộp tờ khai thuế TNCN của kỳ khai thuế hoặc khi nộp hồ sơ quyết toán thuế. Riêng đối với các đối tượng NPT khác (như anh, chị, em ruột; ông, bà nội ngoại; cô, dì...), thời hạn đăng ký chậm nhất là ngày 31 tháng 12 của năm tính thuế.

**Lưu ý:** Trong thời gian tính giảm trừ, nếu có thay đổi (tăng/giảm) về NPT hoặc thay đổi nơi làm việc, người nộp thuế phải thực hiện lại việc đăng ký như đăng ký lần đầu.

### 2. Thành phần hồ sơ
Hồ sơ bao gồm các loại giấy tờ sau (tùy theo trường hợp):

*   **Đối với người nộp thuế đăng ký qua tổ chức trả thu nhập:**
    *   Bản đăng ký người phụ thuộc mẫu số 07/ĐK-NPT-TNCN.
    *   Phụ lục bảng kê khai về người phải trực tiếp nuôi dưỡng mẫu số 07/XN-NPT-TNCN.
    *   Hồ sơ chứng minh NPT theo hướng dẫn tại Điều 1 Thông tư số 79/2022/TT-BTC.
    *   *Lưu ý:* Tổ chức trả thu nhập phải nộp thêm Phụ lục bảng tổng hợp đăng ký NPT mẫu số 07/THĐK-NPT-TNCN cho cơ quan thuế.

*   **Đối với người nộp thuế trực tiếp đăng ký với cơ quan Thuế:**
    *   Bản đăng ký người phụ thuộc mẫu số 07/ĐK-NPT-TNCN.
    *   Phụ lục bảng kê khai về người phải trực tiếp nuôi dưỡng mẫu số 07/XN-NPT-TNCN.
    *   Hồ sơ chứng minh NPT theo hướng dẫn tại Điều 1 Thông tư số 79/2022/TT-BTC.

### 3. Cách thức thực hiện
Người nộp thuế có thể lựa chọn một trong các hình thức sau:
*   **Trực tiếp:** Tại Trung tâm phục vụ hành chính công cấp tỉnh, xã.
*   **Trực tuyến:** Qua Cổng dịch vụ công quốc gia hoặc qua các cổng thông tin điện tử như Cổng Thuế điện tử (phân hệ ""cá nhân"").
*   **Dịch vụ bưu chính:** Thông qua dịch vụ bưu chính công ích.

---
**Nguồn tham khảo:**
1. [Đăng ký người phụ thuộc (NPT) giảm trừ gia cảnh đối với cá nhân có thu nhập từ tiền lương, tiền công](https://dichvucong.mof.gov.vn/web/guest/dichvucong/-/dvc/thutuchanhchinh/0.html?_dichvucong_WAR_bytedvcportlet_cur=81&_dichvucong_WAR_bytedvcportlet_tthcId=11219&_dichvucong_WAR_bytedvcportlet_mvcPath=%2Fhtml%2Fdvc%2Fportlet%2Fdichvucong%2Fxem_thutuc.jsp&_dichvucong_WAR_bytedvcportlet_delta=10)
2. [BỘ TRƯỞNG BỘ TÀI CHÍNH](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/vVJNU8IwFPwrcugxk0dSWnoslaF8D-NYaC5M2rQQhbRorOKvNwUPXrA6jOby3k42u-9lFjO8wkzxSm64loXiO4Nj5qyDxTiIxhEAeB0Cw2k_up34DszbgCPMMEuVLvUWxxuhb9JC6UxpC5752uBTrbhKuPrSllteHl6OFpzh2vSZFlJtLSBAqAWuSL2sk3dRInIb2ZkDKHEIR0QQz3NzmgCntXOZSoHjH7GXTaswcw0Xjg_mPTtRgoEf2u4EoGsPAIZ2bz4Lg0UbhvST8I1GbGZwL84QErysZPaK71XxtDe_f_fLFcNGh_aVDg3y9E_lPbhSfoTZZlck51zLh8OB-Sa8dWDfNF79c3rL_b5Lj-gxn_apHY-q994M1WXit1of7g48sg!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
3. [QUYẾT ĐỊNH Về việc công bố chuẩn hóa thủ tục hành chính trong lĩnh vực quản lý Thuế thuộc phạm vi chức năng quản lý của Bộ Tài chính](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/vVPBcoIwEP2VXjgy2RhQOFJqhaqlaAHJhSFBgVaC1oy2f1-oPfSi2HHaHJLdzNv3djYviKIFoiLdl3kqy1qk6yaPaT-x_bEdjkMAMPUeuNNheDex-uBhQNERMLIcbTABMLQRgKvdeo-O7WNwCaKX1MOJZUFXfYgoolzIjSxQnGfyhtdCLoVUYJcmTa4A51IWXIF2L4qv-zZM9qlgqfiRs2SbcaaAxnSDm5ypvM9NVSPYUBnWsYqBpGylZ8TQcKu64WWG4ovQUdcY6fkhRK1eC9FMd2KEc28GT_fgYs_3Z9OQjAPyDTj3EF0icdPk4GSTTg9F-3J5QIGo36rGGvNfzsDpVMBXKnTQkz-lN-FK-gdE83XNjp-ufNluqdU4u3Xzu0SLf7T2pgqCyiAf6uvMODyvirxKpkOit8fuExbGLAk!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
4. [QUYẾT ĐỊNH](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/vVPBcoIwEP2VXjgyWSBEOFJrhaqlaAHJhYFAgVaC1ozavy_UHnpR7DhtDslu5u17O5sXRNESUZ7sqiIRVcOTVZtHlMRDbzIMJgEAmLoKzmwU3E0tAq4CKDwCxpaNB1MAA48BHHzrPtpDTwFHQ_SSejixLOirDxBFlHGxFiWKikzcsIaLnAsJtknc5hIwJkTJJOj2svy678J4l_A04T_yNN5kLJWADFKVYabKOckMGTNMZMPMdFnFhkLMVM-Jkneqa1ZlKLoIHfaNkZ4fQtjpdRBsOlMjWLhzeLoHR3E9bz4LtImvfQPOPUSfSNQ2OTjZpK2icFfle-Tz5r1urbH45QzsXgXlSoUeeu1P6U24kv4B0WLVpMdPV71uNtRqnd25-SDQ8h-tva59vza0D_ltbuyfX8qijmcjTe-O7ScAliq1/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
5. [Câu hỏi: 143580 | Trả lời: 45955](https://portal.mof.gov.vn/hoidapcstc/home/cthoidap/143580)
6. [(2) Đối với vướng mắc liên quan đến việc tự đăng ký MST người phụ thuộc khi thay đổi nơi làm việc:](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tVLLbsIwEPyVcuBoeeM4JDmGFBHeQlUD8QX5wSMtcaC10sfX40CvNK0QPni12vHMrDWY4SVmmlf5lpu81Hxv-4x1VvF8FKejFABCj8Bg0ksfx1EHZg7gFDPMpDYHs8PZVpkHWWqz1qYN73xl-3OtuBZct6ESO3W5V0bakUMQAeK1QW6oF3hEIAXSRdTZUBSuA46CjvIFD4UvhKqFDjJXOPsTetHknNkxXDkR2PfsDIn7UUL9MUBA-wAD2p1Nk3juwMD9AfzCkVkP_lUPCcGLKl9_4GddvhX2s5_-uWLSqODcqNBA796VPoQb6YeYbfeluMQ4fzkeWWSzWufz0-DlfcN6KIrA_UKvm0nPpdmw-u5OUV3GUat1ArRlkYY!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)

---
Bạn có muốn tìm hiểu về hồ sơ chứng minh người phụ thuộc cụ thể cho từng đối tượng không?",False,False,,,
14-05-2026 02:45:42,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ60APXSM4ES4K0YS3M87ET,FCI,Thủ tục cấp lại mã số nhân viên đại lý làm thủ tục hải quan,False,False,Tra cứu TTHC,,Hỏi thủ tục hành chính liên quan hải quan
14-05-2026 02:45:53,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ60AQMCKQJT2M4PKC7VKJH,,"Thông tin về thủ tục cấp lại mã số nhân viên đại lý làm thủ tục hải quan được quy định cụ thể như sau:

### 1. Thông tin chung
* **Mã thủ tục:** 1.007653
* **Lĩnh vực:** Hải quan
* **Cơ quan thực hiện:** Cục Hải quan
* **Thời hạn giải quyết:** 05 ngày làm việc kể từ ngày nhận đủ hồ sơ hợp lệ
* **Đối tượng thực hiện:** Công dân Việt Nam, Doanh nghiệp
* **Kết quả thực hiện:** Mã số nhân viên đại lý làm thủ tục hải quan hoặc văn bản trả lời đối với trường hợp không đủ điều kiện
* **Căn cứ pháp lý:** Luật số 54/2014/QH13 và Thông tư số 12/2015/TT-BTC (đã được sửa đổi, bổ sung)

### 2. Điều kiện thực hiện
Việc cấp lại mã số được thực hiện trong các trường hợp sau :
* Thẻ nhân viên đại lý làm thủ tục hải quan bị mất và được đại lý làm thủ tục hải quan xác nhận tại Đơn đề nghị cấp lại mã số.
* Đại lý làm thủ tục hải quan có thay đổi tên đăng ký kinh doanh.
* Nhân viên đại lý làm thủ tục hải quan có thay đổi số định danh cá nhân, số chứng minh nhân dân hoặc số căn cước công dân.

### 3. Thành phần hồ sơ
Hồ sơ bao gồm 01 bộ, gồm các loại giấy tờ sau :
1. **Đơn đề nghị cấp lại mã số nhân viên đại lý làm thủ tục hải quan** theo mẫu số 07B ban hành kèm theo Thông tư: 01 bản chính.
2. **Giấy chứng nhận hoàn thành khóa đào tạo bổ sung kiến thức pháp luật hải quan** (trong trường hợp Chứng chỉ nghiệp vụ khai hải quan đã quá thời hạn 05 năm kể từ ngày cấp): 01 bản chụp.
3. **Ảnh màu 2x3** (chụp trong vòng 06 tháng): 01 ảnh.
* **Lưu ý:** Các chứng từ bản chụp phải được người đại diện theo pháp luật của đại lý làm thủ tục hải quan ký tên, đóng dấu xác nhận hoặc do cơ quan có thẩm quyền công chứng/chứng thực.

### 4. Trình tự thực hiện
* **Bước 1: Lập hồ sơ:** Nhân viên đại lý (đang còn thời hạn sử dụng mã số) hoặc đại lý làm thủ tục hải quan lập hồ sơ theo các trường hợp nêu tại mục Điều kiện thực hiện.
* **Bước 2: Cấp lại mã số:** Tổng cục Hải quan tiếp nhận, kiểm tra hồ sơ và điều kiện theo quy định. Tổng cục trưởng Tổng cục Hải quan thực hiện cấp lại mã số hoặc có văn bản trả lời nếu không đủ điều kiện.

### 5. Cách thức thực hiện
Người nộp có thể lựa chọn một trong ba hình thức sau :
* **Trực tiếp:** Nộp tại cơ quan Hải quan.
* **Trực tuyến:** Qua các cổng thông tin điện tử.
* **Dịch vụ bưu chính:** Thông qua dịch vụ bưu chính công ích.

---
**Nguồn tham khảo:**
1. [Thủ tục cấp lại mã số nhân viên đại lý làm thủ tục hải quan](https://dichvucong.mof.gov.vn/web/guest/dichvucong/-/dvc/thutuchanhchinh/0.html?_dichvucong_WAR_bytedvcportlet_cur=42&_dichvucong_WAR_bytedvcportlet_tthcId=10856&_dichvucong_WAR_bytedvcportlet_mvcPath=%2Fhtml%2Fdvc%2Fportlet%2Fdichvucong%2Fxem_thutuc.jsp&_dichvucong_WAR_bytedvcportlet_delta=10)

---
Bạn có muốn tìm hiểu về thủ tục gia hạn mã số nhân viên đại lý làm thủ tục hải quan không?",False,False,,,
14-05-2026 02:46:14,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ619DKJ2KM6QJ9S5Q9HS04,FCI,Có bao nhiêu thủ tục hành chính,False,False,Tra cứu TTHC,,Hỏi tổng quát về số lượng thủ tục hành chính
14-05-2026 02:46:17,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ619F14W08YC60WXR8JR74,,"Rất tiếc, tôi chưa có thông tin về tổng số lượng các thủ tục hành chính của Bộ Tài chính để trả lời chính xác câu hỏi của bạn.

Để tra cứu danh mục đầy đủ và chính xác nhất về các thủ tục hành chính, bạn vui lòng truy cập vào website chính thức của Bộ Tài chính hoặc liên hệ với hotline của Bộ để được hỗ trợ nhé.",False,False,,,
14-05-2026 02:46:39,01KRJ57CBQKAJVCHX3VDTHT8BH,01KRJ621SQMMPQF5GZYPMCYT2A,FCI,"Tôi thấy thông người phụ thuộc của mình chưa được cập nhật trên etax và cũng chưa được giảm trừ thuế thu nhập cá nhân, tôi phải làm gì?",False,False,Tình huống TTHC,,Tình huống cá nhân yêu cầu hướng dẫn xử lý thủ tục thuế
